filename,region_shape_attributes,region_attributes
Plate 1585.jpg,"{""name"":""rect"",""x"":332,""y"":43,""width"":446,""height"":293}","{""name"":""Palak Paneer""}"
Plate 1586.jpg,"{""name"":""rect"",""x"":138,""y"":444,""width"":1043,""height"":756}","{""name"":""Poha""}"
Plate 1587.jpg,"{""name"":""rect"",""x"":74,""y"":384,""width"":364,""height"":330}","{""name"":""Poha""}"
Plate 1587.jpg,"{""name"":""rect"",""x"":100,""y"":839,""width"":238,""height"":451}","{""name"":""Poha""}"
Plate 1588.jpg,"{""name"":""rect"",""x"":110,""y"":90,""width"":511,""height"":327}","{""name"":""Poha""}"
Plate 1589.jpg,"{""name"":""rect"",""x"":30,""y"":417,""width"":438,""height"":549}","{""name"":""Poha""}"
Plate 1591.jpg,"{""name"":""rect"",""x"":56,""y"":145,""width"":626,""height"":520}","{""name"":""Poha""}"
Plate 1592.jpg,"{""name"":""rect"",""x"":97,""y"":128,""width"":422,""height"":270}","{""name"":""Poha""}"
Plate 1593.jpg,"{""name"":""rect"",""x"":78,""y"":84,""width"":899,""height"":450}","{""name"":""Poori""}"
Plate 1594.jpg,"{""name"":""rect"",""x"":14,""y"":32,""width"":703,""height"":424}","{""name"":""Poori""}"
Plate 1595.jpg,"{""name"":""rect"",""x"":14,""y"":23,""width"":418,""height"":650}","{""name"":""Poori""}"
Plate 1596.jpg,"{""name"":""rect"",""x"":359,""y"":57,""width"":307,""height"":296}","{""name"":""Poori""}"
Plate 1596.jpg,"{""name"":""rect"",""x"":391,""y"":360,""width"":314,""height"":289}","{""name"":""Papad""}"
Plate 1597.jpg,"{""name"":""rect"",""x"":19,""y"":574,""width"":664,""height"":350}","{""name"":""Poori""}"
Plate 1597.jpg,"{""name"":""rect"",""x"":25,""y"":376,""width"":479,""height"":197}","{""name"":""Poori""}"
Plate 1598.jpg,"{""name"":""rect"",""x"":419,""y"":23,""width"":287,""height"":610}","{""name"":""Poori""}"
Plate 1599.jpg,"{""name"":""rect"",""x"":523,""y"":77,""width"":411,""height"":1116}","{""name"":""Poori""}"
Plate 1600.jpg,"{""name"":""rect"",""x"":64,""y"":371,""width"":651,""height"":403}","{""name"":""Poori""}"
Plate 1601.jpg,"{""name"":""rect"",""x"":45,""y"":334,""width"":524,""height"":337}","{""name"":""Poori""}"
Plate 1602.jpg,"{""name"":""rect"",""x"":488,""y"":225,""width"":553,""height"":857}","{""name"":""Poori""}"
Plate 1603.jpg,"{""name"":""rect"",""x"":230,""y"":110,""width"":854,""height"":585}","{""name"":""Pulao""}"
Plate 1604.jpg,"{""name"":""rect"",""x"":137,""y"":395,""width"":486,""height"":475}","{""name"":""Pulao""}"
Plate 1605.jpg,"{""name"":""rect"",""x"":97,""y"":122,""width"":539,""height"":617}","{""name"":""Pulao""}"
Plate 1606.jpg,"{""name"":""rect"",""x"":238,""y"":42,""width"":366,""height"":303}","{""name"":""Pulao""}"
Plate 1607.jpg,"{""name"":""rect"",""x"":177,""y"":496,""width"":438,""height"":428}","{""name"":""Rasam""}"
Plate 1608.jpg,"{""name"":""rect"",""x"":195,""y"":626,""width"":388,""height"":326}","{""name"":""Rasam""}"
Plate 1609.jpg,"{""name"":""rect"",""x"":319,""y"":394,""width"":573,""height"":557}","{""name"":""Rasam""}"
Plate 1610.jpg,"{""name"":""rect"",""x"":245,""y"":174,""width"":320,""height"":253}","{""name"":""Rasam""}"
Plate 1611.jpg,"{""name"":""rect"",""x"":9,""y"":61,""width"":520,""height"":423}","{""name"":""Rasam""}"
Plate 1612.jpg,"{""name"":""rect"",""x"":49,""y"":118,""width"":703,""height"":380}","{""name"":""Rasam""}"
Plate 1613.jpg,"{""name"":""rect"",""x"":49,""y"":68,""width"":356,""height"":171}","{""name"":""Rasam""}"
Plate 1614.jpg,"{""name"":""rect"",""x"":238,""y"":195,""width"":365,""height"":195}","{""name"":""Baigan Sabji""}"
Plate 1615.jpg,"{""name"":""rect"",""x"":886,""y"":197,""width"":1136,""height"":489}","{""name"":""Egg Bhurji""}"
Plate 1616.jpg,"{""name"":""rect"",""x"":245,""y"":177,""width"":417,""height"":234}","{""name"":""Chicken Curry""}"
Plate 1617.jpg,"{""name"":""rect"",""x"":961,""y"":92,""width"":1024,""height"":857}","{""name"":""Chapati""}"
Plate 1618.jpg,"{""name"":""rect"",""x"":240,""y"":214,""width"":386,""height"":196}","{""name"":""Aloo Beans""}"
Plate 1619.jpg,"{""name"":""rect"",""x"":940,""y"":254,""width"":1248,""height"":564}","{""name"":""Aloo Sabji""}"
Plate 1620.jpg,"{""name"":""rect"",""x"":430,""y"":232,""width"":401,""height"":181}","{""name"":""Aloo Sabji""}"
Plate 1621.jpg,"{""name"":""rect"",""x"":908,""y"":811,""width"":1331,""height"":645}","{""name"":""Aloo Matar""}"
Plate 1622.jpg,"{""name"":""rect"",""x"":205,""y"":238,""width"":378,""height"":208}","{""name"":""Aloo Palak""}"
Plate 1623.jpg,"{""name"":""rect"",""x"":263,""y"":250,""width"":401,""height"":218}","{""name"":""Chaat""}"
Plate 1624.jpg,"{""name"":""rect"",""x"":191,""y"":250,""width"":381,""height"":190}","{""name"":""Aloo Sabji""}"
Plate 1625.jpg,"{""name"":""rect"",""x"":122,""y"":236,""width"":204,""height"":181}","{""name"":""Salad""}"
Plate 1627.jpg,"{""name"":""rect"",""x"":218,""y"":224,""width"":369,""height"":202}","{""name"":""Bhindi Masala""}"
Plate 1628.jpg,"{""name"":""rect"",""x"":451,""y"":284,""width"":351,""height"":167}","{""name"":""Dal""}"
Plate 1629.jpg,"{""name"":""rect"",""x"":777,""y"":192,""width"":1440,""height"":647}","{""name"":""Raita""}"
Plate 1630.jpg,"{""name"":""rect"",""x"":266,""y"":206,""width"":379,""height"":198}","{""name"":""Fried Rice""}"
Plate 1631.jpg,"{""name"":""rect"",""x"":221,""y"":213,""width"":390,""height"":204}","{""name"":""Chicken Curry""}"
Plate 1632.jpg,"{""name"":""rect"",""x"":182,""y"":176,""width"":318,""height"":161}","{""name"":""Chicken Curry""}"
Plate 1633.jpg,"{""name"":""rect"",""x"":238,""y"":260,""width"":410,""height"":196}","{""name"":""Chicken Curry""}"
Plate 1634.jpg,"{""name"":""rect"",""x"":487,""y"":298,""width"":404,""height"":231}","{""name"":""Chicken Curry""}"
Plate 1635.jpg,"{""name"":""rect"",""x"":217,""y"":230,""width"":362,""height"":198}","{""name"":""Noodles""}"
Plate 1636.jpg,"{""name"":""rect"",""x"":230,""y"":274,""width"":370,""height"":198}","{""name"":""Paneer Curry""}"
Plate 1637.jpg,"{""name"":""rect"",""x"":1127,""y"":964,""width"":942,""height"":693}","{""name"":""Chutney""}"
Plate 1638.jpg,"{""name"":""rect"",""x"":193,""y"":195,""width"":336,""height"":173}","{""name"":""Raita""}"
Plate 1639.jpg,"{""name"":""rect"",""x"":843,""y"":741,""width"":1275,""height"":616}","{""name"":""Dal""}"
Plate 1640.jpg,"{""name"":""rect"",""x"":270,""y"":221,""width"":366,""height"":163}","{""name"":""Dal""}"
Plate 1641.jpg,"{""name"":""rect"",""x"":236,""y"":240,""width"":384,""height"":209}","{""name"":""Dal""}"
Plate 1642.jpg,"{""name"":""rect"",""x"":977,""y"":283,""width"":1260,""height"":598}","{""name"":""Egg Bhurji""}"
Plate 1643.jpg,"{""name"":""rect"",""x"":299,""y"":53,""width"":175,""height"":118}","{""name"":""Gajar Ka Halwa""}"
Plate 1644.jpg,"{""name"":""rect"",""x"":195,""y"":483,""width"":319,""height"":148}","{""name"":""Rasam""}"
Plate 1645.jpg,"{""name"":""rect"",""x"":310,""y"":251,""width"":584,""height"":298}","{""name"":""Pulao""}"
Plate 1646.jpg,"{""name"":""rect"",""x"":196,""y"":225,""width"":380,""height"":205}","{""name"":""Gobhi Sabji""}"
Plate 1647.jpg,"{""name"":""rect"",""x"":466,""y"":315,""width"":411,""height"":198}","{""name"":""Dal""}"
Plate 1648.jpg,"{""name"":""rect"",""x"":234,""y"":312,""width"":376,""height"":255}","{""name"":""Salad""}"
Plate 1649.jpg,"{""name"":""rect"",""x"":196,""y"":222,""width"":385,""height"":203}","{""name"":""Paneer Curry""}"
Plate 1650.jpg,"{""name"":""rect"",""x"":328,""y"":263,""width"":461,""height"":213}","{""name"":""Raita""}"
Plate 1651.jpg,"{""name"":""rect"",""x"":503,""y"":217,""width"":406,""height"":224}","{""name"":""Chilli Potato""}"
Plate 1652.jpg,"{""name"":""rect"",""x"":342,""y"":304,""width"":268,""height"":217}","{""name"":""Salad""}"
Plate 1653.jpg,"{""name"":""rect"",""x"":280,""y"":49,""width"":382,""height"":198}","{""name"":""Aloo Sabji""}"
Plate 1654.jpg,"{""name"":""rect"",""x"":199,""y"":171,""width"":389,""height"":189}","{""name"":""Paneer Curry""}"
Plate 1655.jpg,"{""name"":""rect"",""x"":775,""y"":286,""width"":1276,""height"":620}","{""name"":""Dal""}"
Plate 1656.jpg,"{""name"":""rect"",""x"":779,""y"":252,""width"":1344,""height"":687}","{""name"":""Pulao""}"
Plate 1657.jpg,"{""name"":""rect"",""x"":198,""y"":232,""width"":346,""height"":169}","{""name"":""Karela Sabji""}"
Plate 1658.jpg,"{""name"":""rect"",""x"":196,""y"":198,""width"":357,""height"":169}","{""name"":""Phirni""}"
Plate 1659.jpg,"{""name"":""rect"",""x"":542,""y"":306,""width"":255,""height"":223}","{""name"":""Salad""}"
Plate 1660.jpg,"{""name"":""rect"",""x"":899,""y"":1037,""width"":1228,""height"":843}","{""name"":""Malpua""}"
Plate 1661.jpg,"{""name"":""rect"",""x"":793,""y"":949,""width"":1507,""height"":830}","{""name"":""Aloo Sabji""}"
Plate 1662.jpg,"{""name"":""rect"",""x"":226,""y"":193,""width"":421,""height"":221}","{""name"":""Khichdi""}"
Plate 1663.jpg,"{""name"":""rect"",""x"":638,""y"":916,""width"":1584,""height"":774}","{""name"":""Poha""}"
Plate 1664.jpg,"{""name"":""rect"",""x"":237,""y"":414,""width"":537,""height"":242}","{""name"":""Dal""}"
Plate 1665.jpg,"{""name"":""rect"",""x"":954,""y"":869,""width"":975,""height"":681}","{""name"":""Chutney""}"
Plate 1666.jpg,"{""name"":""rect"",""x"":217,""y"":239,""width"":383,""height"":194}","{""name"":""Raita""}"
Plate 1667.jpg,"{""name"":""rect"",""x"":226,""y"":246,""width"":459,""height"":239}","{""name"":""Raita""}"
Plate 1668.jpg,"{""name"":""rect"",""x"":232,""y"":216,""width"":182,""height"":151}","{""name"":""Halwa""}"
Plate 1669.jpg,"{""name"":""rect"",""x"":338,""y"":224,""width"":270,""height"":237}","{""name"":""Chapati""}"
Plate 1670.jpg,"{""name"":""rect"",""x"":178,""y"":193,""width"":364,""height"":193}","{""name"":""Chicken Curry""}"
Plate 1671.jpg,"{""name"":""rect"",""x"":181,""y"":235,""width"":362,""height"":179}","{""name"":""Chicken Curry""}"
Plate 1672.jpg,"{""name"":""rect"",""x"":279,""y"":25,""width"":144,""height"":134}","{""name"":""Mysore Bonda""}"
Plate 1672.jpg,"{""name"":""rect"",""x"":301,""y"":170,""width"":141,""height"":154}","{""name"":""Mysore Bonda""}"
Plate 1673.jpg,"{""name"":""rect"",""x"":826,""y"":199,""width"":1322,""height"":577}","{""name"":""Egg Bhurji""}"
Plate 1674.jpg,"{""name"":""rect"",""x"":235,""y"":183,""width"":442,""height"":227}","{""name"":""Egg Bhurji""}"
Plate 1676.jpg,"{""name"":""rect"",""x"":247,""y"":231,""width"":375,""height"":203}","{""name"":""Paneer Curry""}"
Plate 1677.jpg,"{""name"":""rect"",""x"":229,""y"":204,""width"":364,""height"":197}","{""name"":""Paneer Curry""}"
Plate 1678.jpg,"{""name"":""rect"",""x"":421,""y"":333,""width"":566,""height"":293}","{""name"":""Paneer Curry""}"
Plate 1679.jpg,"{""name"":""rect"",""x"":955,""y"":805,""width"":1451,""height"":732}","{""name"":""Palak Paneer""}"
Plate 1680.jpg,"{""name"":""rect"",""x"":376,""y"":241,""width"":251,""height"":197}","{""name"":""Papad""}"
Plate 1681.jpg,"{""name"":""rect"",""x"":776,""y"":841,""width"":1473,""height"":733}","{""name"":""Dal""}"
Plate 1683.jpg,"{""name"":""rect"",""x"":327,""y"":264,""width"":304,""height"":269}","{""name"":""Salad""}"
Plate 1684.jpg,"{""name"":""rect"",""x"":585,""y"":286,""width"":568,""height"":269}","{""name"":""Khichdi""}"
Plate 1685.jpg,"{""name"":""rect"",""x"":713,""y"":1369,""width"":1306,""height"":559}","{""name"":""Poori""}"
Plate 1686.jpg,"{""name"":""rect"",""x"":832,""y"":956,""width"":1342,""height"":644}","{""name"":""Dal""}"
Plate 1687.jpg,"{""name"":""rect"",""x"":244,""y"":227,""width"":405,""height"":202}","{""name"":""Paneer Curry""}"
Plate 1689.jpg,"{""name"":""rect"",""x"":809,""y"":989,""width"":1818,""height"":784}","{""name"":""Kheer""}"
Plate 1691.jpg,"{""name"":""rect"",""x"":465,""y"":275,""width"":402,""height"":218}","{""name"":""Fried Rice""}"
Plate 1692.jpg,"{""name"":""rect"",""x"":882,""y"":736,""width"":1347,""height"":784}","{""name"":""Upma""}"
Plate 1693.jpg,"{""name"":""rect"",""x"":516,""y"":283,""width"":385,""height"":229}","{""name"":""Noodles""}"
Plate 1694.jpg,"{""name"":""rect"",""x"":541,""y"":283,""width"":254,""height"":231}","{""name"":""Bread""}"
Plate 1695.jpg,"{""name"":""rect"",""x"":1003,""y"":978,""width"":1041,""height"":765}","{""name"":""Halwa""}"
Plate 1696.jpg,"{""name"":""rect"",""x"":235,""y"":239,""width"":385,""height"":215}","{""name"":""Paneer Curry""}"
Plate 1697.jpg,"{""name"":""rect"",""x"":741,""y"":907,""width"":1484,""height"":715}","{""name"":""Raita""}"
Plate 1698.jpg,"{""name"":""rect"",""x"":205,""y"":198,""width"":347,""height"":180}","{""name"":""Chicken Curry""}"
Plate 1699.jpg,"{""name"":""rect"",""x"":492,""y"":316,""width"":245,""height"":209}","{""name"":""Salad""}"
Plate 1700.jpg,"{""name"":""rect"",""x"":338,""y"":293,""width"":262,""height"":225}","{""name"":""Salad""}"
Plate 1701.jpg,"{""name"":""rect"",""x"":254,""y"":211,""width"":217,""height"":188}","{""name"":""Salad""}"
Plate 1702.jpg,"{""name"":""rect"",""x"":219,""y"":197,""width"":319,""height"":192}","{""name"":""Pulao""}"
Plate 1703.jpg,"{""name"":""rect"",""x"":726,""y"":853,""width"":1466,""height"":683}","{""name"":""Pulao""}"
Plate 1704.jpg,"{""name"":""rect"",""x"":163,""y"":395,""width"":513,""height"":265}","{""name"":""Noodles""}"
Plate 1705.jpg,"{""name"":""rect"",""x"":369,""y"":324,""width"":325,""height"":166}","{""name"":""Fried Rice""}"
Plate 1706.jpg,"{""name"":""rect"",""x"":873,""y"":793,""width"":1278,""height"":703}","{""name"":""Khichdi""}"
Plate 1707.jpg,"{""name"":""rect"",""x"":221,""y"":202,""width"":527,""height"":283}","{""name"":""Pulao""}"
Plate 1708.jpg,"{""name"":""rect"",""x"":165,""y"":187,""width"":341,""height"":199}","{""name"":""Pulao""}"
Plate 1709.jpg,"{""name"":""rect"",""x"":860,""y"":446,""width"":637,""height"":482}","{""name"":""Salad""}"
Plate 1709.jpg,"{""name"":""rect"",""x"":1024,""y"":2434,""width"":578,""height"":710}","{""name"":""Raita""}"
Plate 1709.jpg,"{""name"":""rect"",""x"":1219,""y"":960,""width"":1683,""height"":1392}","{""name"":""Chapati""}"
Plate 1710.jpg,"{""name"":""rect"",""x"":79,""y"":520,""width"":199,""height"":253}","{""name"":""Dal""}"
Plate 1710.jpg,"{""name"":""rect"",""x"":174,""y"":279,""width"":222,""height"":207}","{""name"":""Chicken Curry""}"
Plate 1710.jpg,"{""name"":""rect"",""x"":413,""y"":544,""width"":132,""height"":124}","{""name"":""Rice""}"
Plate 1710.jpg,"{""name"":""rect"",""x"":329,""y"":719,""width"":390,""height"":227}","{""name"":""Chapati""}"
Plate 1710.jpg,"{""name"":""rect"",""x"":600,""y"":420,""width"":144,""height"":156}","{""name"":""Gulab Jamun""}"
Plate 1711.jpg,"{""name"":""rect"",""x"":311,""y"":184,""width"":532,""height"":442}","{""name"":""Biryani""}"
Plate 1712.jpg,"{""name"":""rect"",""x"":6326,""y"":1183,""width"":1706,""height"":2314}","{""name"":""Rice""}"
Plate 1712.jpg,"{""name"":""rect"",""x"":2494,""y"":2477,""width"":1089,""height"":891}","{""name"":""Dal""}"
Plate 1712.jpg,"{""name"":""rect"",""x"":831,""y"":3266,""width"":1251,""height"":1071}","{""name"":""Curd""}"
Plate 1712.jpg,"{""name"":""rect"",""x"":1080,""y"":2066,""width"":1131,""height"":934}","{""name"":""Halwa""}"
